R,G,B
0.401797,0.449842,0.539839
0.402330,0.450144,0.540034
0.403023,0.450677,0.540460
0.403449,0.450925,0.540478
0.404284,0.451423,0.540851
0.405154,0.452009,0.541295
0.406185,0.452790,0.541899
0.407073,0.453412,0.542379
0.408120,0.454105,0.542911
0.409435,0.455046,0.543640
0.410643,0.455934,0.544332
0.412081,0.456911,0.545132
0.413218,0.457746,0.545735
0.414852,0.458865,0.546695
0.416202,0.459753,0.547387
0.417463,0.460659,0.548098
0.419044,0.461742,0.548968
0.420642,0.462825,0.549856
0.422454,0.464122,0.550993
0.424958,0.466005,0.552609
0.427178,0.467674,0.554066
0.428830,0.468847,0.555042
0.430553,0.470072,0.556055
0.432347,0.471386,0.557174
0.434532,0.473020,0.558559
0.435881,0.473926,0.559287
0.436912,0.474637,0.559856
0.438333,0.475614,0.560673
0.439256,0.476235,0.561135
0.440233,0.476910,0.561703
0.439825,0.476555,0.561241
0.438404,0.475365,0.560122
0.435366,0.472949,0.557813
0.432223,0.470445,0.555078
0.429399,0.468207,0.553231
0.427853,0.466999,0.552005
0.428173,0.467177,0.552076
0.428901,0.467603,0.552396
0.428457,0.467248,0.552059
0.427001,0.466040,0.550957
0.423786,0.463429,0.548577
0.420163,0.460463,0.545842
0.415918,0.457000,0.542609
0.412845,0.454478,0.540212
0.411104,0.453021,0.538809
0.409541,0.451689,0.537583
0.408263,0.450357,0.536340
0.406753,0.449238,0.535327
0.405190,0.447924,0.534137
0.403840,0.446787,0.533089
0.402295,0.445455,0.531882
0.401016,0.444300,0.530905
0.399897,0.443324,0.530052
0.398529,0.442133,0.529004
0.397375,0.441139,0.528134
0.395883,0.439860,0.527015
0.394746,0.438865,0.526180
0.393538,0.437853,0.525345
0.392118,0.436645,0.524333
0.390714,0.435455,0.523338
0.389560,0.434478,0.522539
0.388210,0.433324,0.521598
0.387109,0.432365,0.520834
0.385759,0.431228,0.519893
0.384409,0.430109,0.518951
0.383148,0.429008,0.518046
0.381851,0.427907,0.517122
0.380590,0.426823,0.516234
0.379418,0.425882,0.515488
0.378157,0.424834,0.514635
0.377003,0.423875,0.513872
0.375706,0.422756,0.512984
0.374427,0.421708,0.512131
0.373290,0.420784,0.511385
0.372012,0.419772,0.510550
0.370822,0.418813,0.509769
0.369401,0.417641,0.508792
0.368246,0.416735,0.508046
0.367376,0.416042,0.507549
0.366257,0.415136,0.506785
0.365298,0.414355,0.506110
0.364321,0.413555,0.505488
0.363255,0.412685,0.504760
0.362385,0.411975,0.504209
0.361461,0.411211,0.503552
0.360609,0.410536,0.503037
0.359898,0.409950,0.502558
0.359117,0.409293,0.501972
0.358442,0.408760,0.501527
0.357803,0.408227,0.501101
0.357163,0.407694,0.500639
0.356595,0.407268,0.500249
0.355955,0.406735,0.499787
0.355263,0.406220,0.499290
0.354694,0.405794,0.498899
0.354002,0.405261,0.498366
0.353469,0.404870,0.497975
0.352883,0.404426,0.497549
0.352368,0.404035,0.497140
0.351959,0.403716,0.496785
0.351462,0.403360,0.496394
0.351035,0.403023,0.496021
0.350627,0.402686,0.495613
0.350254,0.402401,0.495204
0.349970,0.402206,0.494885
0.349597,0.401851,0.494476
0.349277,0.401602,0.494085
0.348975,0.401247,0.493641
0.349011,0.401265,0.493535
0.348709,0.400998,0.493109
0.348300,0.400536,0.492576
0.348460,0.400625,0.492505
0.348531,0.400643,0.492380
0.348194,0.400234,0.491776
0.348265,0.400252,0.491652
0.348282,0.400163,0.491421
0.348176,0.399986,0.491031
0.348389,0.400075,0.490995
0.348531,0.400039,0.490800
0.348407,0.399826,0.490427
0.348620,0.399915,0.490356
0.348691,0.399844,0.490089
0.348975,0.399950,0.490018
0.349153,0.399986,0.489894
0.349277,0.399915,0.489610
0.349490,0.399950,0.489485
0.349721,0.400004,0.489361
0.349899,0.400021,0.489201
0.350130,0.400075,0.489059
0.350361,0.400110,0.488899
0.350574,0.400163,0.488793
0.350805,0.400199,0.488650
0.351124,0.400323,0.488579
0.351426,0.400465,0.488544
0.351781,0.400607,0.488491
0.352119,0.400785,0.488455
0.352598,0.400998,0.488491
0.352918,0.401123,0.488384
0.353185,0.401211,0.488313
0.353504,0.401300,0.488189
0.353895,0.401478,0.488118
0.354552,0.401904,0.488384
0.354890,0.402028,0.488278
0.355263,0.402188,0.488242
0.355778,0.402472,0.488313
0.356222,0.402668,0.488331
0.356666,0.402916,0.488349
0.357163,0.403165,0.488384
0.357518,0.403272,0.488295
0.357980,0.403485,0.488278
0.358460,0.403716,0.488278
0.358904,0.403911,0.488278
0.359366,0.404106,0.488242
0.359845,0.404320,0.488242
0.360271,0.404515,0.488224
0.360751,0.404710,0.488189
0.361159,0.404870,0.488118
0.361639,0.405030,0.488029
0.362119,0.405208,0.487958
0.362527,0.405350,0.487851
0.362971,0.405474,0.487727
0.363273,0.405527,0.487514
0.363611,0.405563,0.487301
0.364357,0.405954,0.487425
0.364605,0.405918,0.487105
0.365369,0.406344,0.487230
0.365920,0.406593,0.487176
0.366470,0.406806,0.487159
0.366879,0.406913,0.486981
0.367571,0.407286,0.487105
0.368051,0.407428,0.486910
0.368903,0.407907,0.487105
0.369507,0.408209,0.487123
0.370129,0.408493,0.487105
0.370751,0.408795,0.487141
0.371443,0.409080,0.487141
0.372083,0.409364,0.487105
0.372722,0.409683,0.487194
0.373450,0.410003,0.487230
0.374179,0.410358,0.487247
0.374853,0.410696,0.487301
0.375582,0.411051,0.487354
0.376186,0.411318,0.487354
0.376754,0.411566,0.487301
0.377393,0.411850,0.487318
0.377979,0.412117,0.487336
0.378672,0.412437,0.487389
0.379383,0.412809,0.487460
0.379951,0.413058,0.487514
0.380750,0.413484,0.487691
0.381123,0.413609,0.487585
0.381763,0.413911,0.487638
0.382278,0.414124,0.487585
0.382846,0.414408,0.487638
0.383468,0.414692,0.487691
0.384054,0.414994,0.487727
0.384551,0.415190,0.487745
0.385137,0.415456,0.487727
0.385741,0.415811,0.487851
0.386345,0.416095,0.487905
0.386931,0.416397,0.487922
0.387446,0.416628,0.487922
0.388015,0.416912,0.487922
0.388494,0.417126,0.487922
0.389063,0.417339,0.487869
0.389613,0.417587,0.487851
0.390093,0.417818,0.487816
0.390555,0.417960,0.487727
0.391034,0.418156,0.487674
0.391318,0.418191,0.487496
0.391745,0.418298,0.487301
0.392277,0.418564,0.487389
0.392331,0.418316,0.486928
0.392846,0.418546,0.486928
0.393201,0.418635,0.486839
0.393414,0.418600,0.486572
0.393396,0.418351,0.486111
0.393361,0.418120,0.485702
0.393272,0.417800,0.485187
0.393823,0.418120,0.485400
0.393805,0.417907,0.485045
0.393663,0.417570,0.484494
0.393592,0.417339,0.484139
0.393645,0.417179,0.483784
0.393538,0.416930,0.483411
0.393432,0.416646,0.482967
0.393681,0.416699,0.482878
0.393592,0.416486,0.482541
0.393432,0.416202,0.482114
0.393343,0.415935,0.481688
0.393432,0.415864,0.481493
0.393396,0.415687,0.481155
0.393343,0.415491,0.480853
0.393308,0.415296,0.480534
0.393272,0.415101,0.480232
0.393094,0.414817,0.479823
0.392881,0.414461,0.479379
0.392721,0.414195,0.479042
0.392508,0.413893,0.478686
0.392242,0.413573,0.478260
0.391975,0.413218,0.477852
0.391762,0.412952,0.477514
0.391407,0.412561,0.477070
0.391247,0.412330,0.476786
0.391141,0.412170,0.476555
0.391123,0.412064,0.476431
0.391052,0.411957,0.476253
0.390874,0.411691,0.475916
0.390697,0.411460,0.475631
0.390466,0.411193,0.475276
0.390270,0.410962,0.474992
0.390057,0.410714,0.474672
0.389862,0.410465,0.474370
0.389684,0.410270,0.474122
0.389507,0.410074,0.473873
0.389293,0.409843,0.473571
0.389151,0.409683,0.473340
0.389009,0.409524,0.473109
0.388867,0.409364,0.472896
0.388814,0.409293,0.472754
0.388832,0.409222,0.472612
0.388761,0.409168,0.472488
0.388476,0.408813,0.472026
0.388370,0.408689,0.471813
0.388317,0.408600,0.471653
0.388246,0.408476,0.471422
0.388192,0.408405,0.471244
0.388121,0.408316,0.471049
0.388103,0.408263,0.470871
0.388103,0.408209,0.470676
0.388121,0.408192,0.470516
0.388210,0.408245,0.470427
0.388299,0.408280,0.470321
0.388405,0.408369,0.470232
0.388530,0.408440,0.470196
0.388619,0.408476,0.470037
0.388690,0.408316,0.469735
0.388761,0.408387,0.469628
0.388814,0.408387,0.469486
0.389134,0.408582,0.469522
0.389205,0.408529,0.469308
0.389222,0.408422,0.469060
0.389187,0.408280,0.468776
0.389205,0.408156,0.468545
0.389063,0.407925,0.468189
0.388690,0.407481,0.467603
0.388619,0.407268,0.467284
0.388494,0.407037,0.466964
0.388228,0.406664,0.466431
0.387855,0.406202,0.465880
0.387588,0.405847,0.465419
0.387357,0.405474,0.464939
0.387091,0.405154,0.464495
0.386789,0.404728,0.463927
0.386505,0.404337,0.463412
0.386274,0.404018,0.462985
0.386008,0.403645,0.462452
0.385564,0.403094,0.461742
0.385279,0.402757,0.461280
0.385048,0.402455,0.460836
0.384835,0.402170,0.460428
0.384764,0.402099,0.460144
0.384640,0.401851,0.459735
0.384782,0.401922,0.459646
0.384871,0.401922,0.459469
0.385208,0.402099,0.459522
0.385208,0.402011,0.459309
0.385244,0.401940,0.459025
0.385066,0.401673,0.458652
0.384853,0.401424,0.458243
0.384729,0.401229,0.457888
0.384604,0.401034,0.457568
0.384462,0.400803,0.457231
0.384356,0.400661,0.456929
0.384338,0.400554,0.456680
0.384338,0.400465,0.456449
0.384374,0.400394,0.456254
0.384480,0.400394,0.456076
0.384533,0.400359,0.455916
0.384640,0.400341,0.455739
0.384747,0.400305,0.455561
0.384835,0.400288,0.455401
0.384818,0.400163,0.455099
0.384764,0.400021,0.454833
0.384729,0.399933,0.454584
0.384764,0.399879,0.454353
0.384853,0.399897,0.454193
0.384924,0.399897,0.453998
0.385102,0.399986,0.453909
0.385048,0.399844,0.453625
0.385368,0.399986,0.453572
0.385670,0.400181,0.453572
0.385777,0.400181,0.453394
0.385848,0.400110,0.453181
0.386558,0.400661,0.453572
0.387269,0.401176,0.453909
0.387304,0.401105,0.453714
0.387304,0.401051,0.453554
0.386949,0.400696,0.453092
0.387198,0.400856,0.453146
0.387357,0.400909,0.453057
0.387571,0.401016,0.453021
0.387748,0.401087,0.452986
0.387926,0.401140,0.452915
0.388246,0.401318,0.452950
0.388583,0.401549,0.453039
0.388956,0.401780,0.453163
0.389418,0.402064,0.453305
0.389951,0.402384,0.453501
0.390537,0.402757,0.453732
0.391016,0.403076,0.453927
0.391514,0.403396,0.454105
0.391887,0.403591,0.454211
0.392402,0.403929,0.454353
0.392935,0.404266,0.454549
0.393645,0.404799,0.454886
0.394355,0.405261,0.455188
0.395261,0.405936,0.455721
0.395936,0.406398,0.456058
0.396718,0.406930,0.456431
0.397393,0.407392,0.456751
0.398192,0.407925,0.457089
0.399098,0.408582,0.457586
0.400199,0.409417,0.458261
0.401638,0.410447,0.459078
0.402774,0.411389,0.459859
0.403822,0.412081,0.460410
0.404089,0.412277,0.460499
0.403804,0.412010,0.460161
0.403360,0.411602,0.459682
0.403272,0.411495,0.459451
0.403591,0.411726,0.459593
0.404035,0.412081,0.459859
0.403982,0.412010,0.459735
0.403343,0.411495,0.459167
0.402472,0.410696,0.458385
0.401709,0.410056,0.457692
0.401176,0.409577,0.457142
0.400838,0.409239,0.456733
0.400590,0.408991,0.456449
0.400341,0.408742,0.456147
0.400217,0.408600,0.455934
0.400110,0.408405,0.455703
0.399933,0.408209,0.455455
0.399702,0.407943,0.455170
0.399488,0.407694,0.454904
0.399133,0.407375,0.454566
0.398742,0.406930,0.454051
0.398512,0.406682,0.453749
0.398032,0.406202,0.453252
0.398174,0.406220,0.453163
0.397783,0.405794,0.452702
0.397730,0.405705,0.452559
0.397766,0.405634,0.452435
0.397517,0.405314,0.452027
0.397695,0.405421,0.452151
0.397606,0.405296,0.452027
0.397499,0.405137,0.451796
0.397357,0.404941,0.451600
0.397215,0.404764,0.451316
0.397020,0.404533,0.451050
0.396931,0.404373,0.450872
0.396878,0.404266,0.450730
0.396700,0.404035,0.450464
0.396789,0.404018,0.450393
0.396718,0.403876,0.450215
0.396682,0.403787,0.450108
0.396629,0.403645,0.449948
0.396558,0.403485,0.449753
0.396451,0.403289,0.449540
0.396416,0.403183,0.449380
0.396007,0.402739,0.448865
0.396114,0.402686,0.448847
0.396238,0.402757,0.448847
0.396416,0.402810,0.448883
0.396327,0.402614,0.448687
0.396203,0.402384,0.448439
0.396061,0.402170,0.448155
0.395918,0.401940,0.447941
0.395741,0.401673,0.447675
0.395581,0.401478,0.447444
0.395421,0.401229,0.447195
0.395297,0.401034,0.446982
0.395172,0.400838,0.446787
0.394995,0.400590,0.446538
0.394782,0.400288,0.446236
0.394551,0.399968,0.445899
0.394302,0.399631,0.445544
0.394107,0.399329,0.445242
0.393823,0.398991,0.444887
0.393538,0.398583,0.444442
0.393308,0.398263,0.444123
0.393023,0.397890,0.443714
0.392792,0.397570,0.443341
0.392544,0.397215,0.443022
0.392260,0.396860,0.442631
0.391993,0.396487,0.442258
0.391745,0.396132,0.441885
0.391460,0.395741,0.441494
0.391194,0.395386,0.441086
0.390981,0.395066,0.440784
0.390714,0.394728,0.440428
0.390253,0.394196,0.439842
0.389702,0.393521,0.439150
0.389489,0.393236,0.438848
0.389169,0.392810,0.438421
0.388938,0.392490,0.438084
0.388583,0.392046,0.437604
0.388157,0.391514,0.437054
0.387908,0.391158,0.436681
0.387482,0.390643,0.436130
0.386842,0.389951,0.435402
0.386345,0.389382,0.434798
0.385812,0.388743,0.434141
0.385333,0.388228,0.433590
0.384782,0.387606,0.432951
0.384196,0.386949,0.432276
0.383610,0.386327,0.431619
0.383166,0.385759,0.431050
0.382633,0.385191,0.430429
0.382100,0.384622,0.429843
0.381709,0.384107,0.429328
0.381248,0.383610,0.428795
0.380732,0.383041,0.428226
0.380253,0.382473,0.427658
0.379809,0.381976,0.427125
0.379187,0.381283,0.426415
0.378779,0.380786,0.425953
0.378388,0.380306,0.425438
0.377820,0.379667,0.424781
0.377305,0.379116,0.424230
0.376754,0.378495,0.423573
0.376168,0.377837,0.422916
0.375653,0.377251,0.422330
0.375049,0.376612,0.421672
0.374445,0.375955,0.420962
0.373965,0.375404,0.420394
0.373557,0.374889,0.419861
0.373131,0.374392,0.419346
0.372687,0.373859,0.418795
0.372260,0.373362,0.418280
0.371834,0.372864,0.417765
0.371443,0.372420,0.417303
0.370857,0.371781,0.416610
0.370520,0.371337,0.416149
0.370484,0.371177,0.415971
0.370182,0.370804,0.415563
0.369880,0.370413,0.415136
0.369578,0.370040,0.414728
0.369312,0.369685,0.414372
0.368939,0.369259,0.413893
0.368726,0.368939,0.413520
0.368513,0.368619,0.413236
0.368086,0.368086,0.412667
0.367767,0.367696,0.412241
0.367394,0.367234,0.411762
0.366985,0.366808,0.411246
0.366435,0.366186,0.410607
0.366328,0.365991,0.410376
0.365920,0.365511,0.409861
0.365493,0.365049,0.409399
0.365049,0.364570,0.408866
0.364641,0.364126,0.408405
0.364232,0.363664,0.407907
0.363877,0.363238,0.407463
0.363611,0.362918,0.407090
0.363238,0.362456,0.406611
0.363042,0.362172,0.406273
0.362829,0.361852,0.405900
0.362598,0.361497,0.405492
0.362367,0.361213,0.405154
0.362030,0.360769,0.404639
0.361799,0.360467,0.404284
0.361639,0.360218,0.404018
0.361355,0.359845,0.403574
0.361142,0.359579,0.403254
0.360929,0.359241,0.402899
0.360715,0.358922,0.402526
0.360485,0.358637,0.402188
0.360325,0.358389,0.401904
0.360094,0.358105,0.401567
0.359987,0.357891,0.401300
0.359827,0.357625,0.400980
0.359632,0.357341,0.400643
0.359401,0.356950,0.400217
0.359437,0.356950,0.400163
0.359596,0.356950,0.400110
0.359721,0.356968,0.400057
0.359898,0.357021,0.400057
0.360165,0.357110,0.400092
0.360520,0.357270,0.400163
0.360858,0.357465,0.400323
0.361355,0.357732,0.400536
0.361994,0.358158,0.400892
0.362847,0.358691,0.401353
0.363895,0.359437,0.401993
0.365191,0.360325,0.402810
0.366843,0.361515,0.403858
0.368797,0.362989,0.405172
0.370644,0.364339,0.406415
0.372420,0.365671,0.407588
0.373912,0.366754,0.408565
0.375582,0.367944,0.409630
0.377020,0.369046,0.410554
0.378459,0.370129,0.411513
0.380217,0.371390,0.412596
0.382438,0.372989,0.414000
0.384818,0.374765,0.415563
0.386523,0.375972,0.416646
0.386718,0.375990,0.416664
0.386469,0.375724,0.416397
0.386647,0.375724,0.416326
0.387375,0.376203,0.416735
0.388139,0.376630,0.417054
0.389649,0.377731,0.418014
0.390981,0.378583,0.418742
0.392757,0.379987,0.419950
0.394178,0.381105,0.420873
0.394799,0.381585,0.421228
0.393396,0.380395,0.420092
0.391922,0.379258,0.419008
0.390537,0.378210,0.417996
0.390785,0.378406,0.418138
0.391123,0.378583,0.418244
0.390448,0.378015,0.417712
0.390110,0.377713,0.417374
0.389862,0.377482,0.417090
0.390093,0.377766,0.417268
0.391176,0.378495,0.417836
0.392064,0.379098,0.418316
0.392739,0.379578,0.418689
0.394053,0.380537,0.419506
0.394853,0.381088,0.419967
0.393823,0.380217,0.419168
0.390803,0.377820,0.416983
0.387500,0.375209,0.414532
0.384551,0.372900,0.412277
0.383130,0.371781,0.411175
0.382260,0.371070,0.410447
0.382118,0.370839,0.410181
0.381301,0.370129,0.409453
0.379329,0.368495,0.407907
0.377162,0.366683,0.406220
0.375706,0.365440,0.405083
0.374480,0.364339,0.404018
0.374054,0.363877,0.403574
0.372562,0.362687,0.402455
0.370964,0.361284,0.401158
0.369738,0.360005,0.399986
0.367625,0.358442,0.398512
0.365902,0.356968,0.397162
0.364214,0.355529,0.395847
0.362261,0.353895,0.394338
0.360591,0.352456,0.393006
0.358779,0.350911,0.391567
0.357057,0.349401,0.390182
0.355778,0.348105,0.388956
0.354268,0.346915,0.387873
0.352900,0.345707,0.386736
0.351870,0.344766,0.385866
0.350734,0.343736,0.384889
0.349632,0.342759,0.383965
0.348638,0.341906,0.383166
0.347465,0.340823,0.382171
0.346702,0.340183,0.381603
0.345707,0.339313,0.380804
0.344712,0.338460,0.380058
0.343878,0.337732,0.379400
0.342954,0.336951,0.378690
0.341995,0.336151,0.378015
0.341142,0.335441,0.377376
0.340219,0.334588,0.376630
0.339366,0.333896,0.375972
0.338638,0.333256,0.375422
0.337768,0.332510,0.374747
0.337164,0.331960,0.374250
0.336507,0.331391,0.373735
0.335850,0.330823,0.373237
0.335228,0.330272,0.372722
0.334429,0.329526,0.372029
0.333967,0.329153,0.371656
0.333292,0.328550,0.371088
0.332617,0.327963,0.370520
0.332208,0.327644,0.370182
0.331605,0.327111,0.369685
0.331036,0.326667,0.369241
0.330326,0.326045,0.368655
0.329562,0.325459,0.368051
0.328923,0.324926,0.367518
0.328177,0.324340,0.366932
0.327502,0.323807,0.366399
0.326756,0.323239,0.365795
0.325939,0.322564,0.365138
0.325210,0.321978,0.364552
0.324393,0.321321,0.363895
0.323559,0.320664,0.363238
0.322813,0.320077,0.362651
0.322067,0.319509,0.362083
0.321338,0.318923,0.361515
0.320468,0.318266,0.360858
0.319598,0.317591,0.360165
0.318799,0.316969,0.359508
0.317964,0.316330,0.358815
0.317236,0.315797,0.358264
0.316596,0.315300,0.357732
0.315904,0.314802,0.357181
0.315317,0.314358,0.356701
0.314589,0.313790,0.356080
0.313950,0.313328,0.355529
0.313523,0.313026,0.355174
0.312902,0.312547,0.354659
0.312351,0.312120,0.354161
0.311747,0.311659,0.353629
0.311108,0.311161,0.353078
0.310611,0.310770,0.352634
0.310025,0.310344,0.352119
0.309456,0.309900,0.351586
0.308959,0.309527,0.351142
0.308390,0.309065,0.350627
0.307911,0.308692,0.350183
0.307360,0.308248,0.349668
0.306810,0.307804,0.349135
0.306312,0.307396,0.348673
0.305744,0.306934,0.348087
0.305176,0.306472,0.347554
0.304696,0.306081,0.347075
0.304021,0.305478,0.346364
0.303630,0.305158,0.345956
0.303151,0.304749,0.345458
0.302654,0.304323,0.344908
0.302227,0.303968,0.344446
0.301659,0.303506,0.343842
0.301392,0.303275,0.343540
0.300877,0.302831,0.342954
0.300487,0.302494,0.342475
0.300220,0.302298,0.342173
0.300025,0.302174,0.341906
0.299474,0.301694,0.341249
0.299208,0.301464,0.340876
0.298853,0.301144,0.340396
0.298551,0.300877,0.340006
0.298284,0.300647,0.339579
0.298036,0.300416,0.339171
0.297840,0.300220,0.338816
0.297663,0.300078,0.338478
0.297290,0.299741,0.337963
0.297165,0.299652,0.337679
0.296970,0.299457,0.337288
0.296810,0.299279,0.336933
0.296615,0.299119,0.336542
0.296437,0.298906,0.336151
0.296366,0.298817,0.335885
0.296206,0.298622,0.335477
0.296064,0.298480,0.335157
0.295958,0.298355,0.334784
0.295869,0.298249,0.334464
0.295762,0.298089,0.334144
0.295638,0.297947,0.333754
0.295549,0.297858,0.333470
0.295460,0.297734,0.333114
0.295354,0.297592,0.332759
0.295265,0.297485,0.332457
0.295140,0.297343,0.332084
0.295069,0.297219,0.331729
0.295016,0.297165,0.331462
0.294998,0.297059,0.331161
0.294945,0.296970,0.330859
0.294874,0.296846,0.330521
0.294785,0.296721,0.330166
0.294714,0.296597,0.329864
0.294643,0.296473,0.329526
0.294519,0.296277,0.329118
0.294395,0.296100,0.328781
0.294217,0.295886,0.328336
0.294323,0.295904,0.328194
0.294306,0.295798,0.327892
0.294430,0.295833,0.327733
0.294448,0.295798,0.327502
0.294430,0.295727,0.327253
0.294395,0.295620,0.326987
0.294359,0.295496,0.326685
0.294359,0.295442,0.326454
0.294377,0.295425,0.326294
0.294412,0.295425,0.326152
0.294288,0.295176,0.325672
0.294288,0.295158,0.325530
0.294235,0.295016,0.325228
0.294128,0.294874,0.324944
0.294146,0.294821,0.324731
0.293915,0.294572,0.324322
0.293950,0.294554,0.324163
0.293862,0.294430,0.323896
0.293986,0.294483,0.323825
0.293826,0.294252,0.323452
0.293915,0.294270,0.323346
